document	page	drawsAny	dictWidth	dictDPI	dictRebuildDPI	drawnKind	drawnWidth	drawnDPI	drawnRebuildDPI	policyMoves	verdict	shippedRebuildDPI	formDepth	bareDepth	nestVerdict
Phillips-Fein_Zelizer_2012_What's good for business _Oxford University Press	13	yes	3424	402.8	402.8	largest	3424	402.8	402.8	same	agree	402.8	1	0	withinCap
Phillips-Fein_Zelizer_2012_What's good for business _Oxford University Press	14	yes	3424	402.8	402.8	largest	3424	402.8	402.8	same	agree	402.8	1	0	withinCap
Phillips-Fein_Zelizer_2012_What's good for business _Oxford University Press	15	yes	3424	402.8	402.8	largest	3424	402.8	402.8	same	agree	402.8	1	0	withinCap
2024 - Class Action lawsuit re need blind admissions	1	yes	1275	150.0	150.0	largest	1275	150.0	150.0	same	agree	150.0	1	0	withinCap
2024 - Class Action lawsuit re need blind admissions	2	yes	1275	150.0	150.0	largest	1275	150.0	150.0	same	agree	150.0	1	0	withinCap
2024 - Class Action lawsuit re need blind admissions	3	yes	1275	150.0	150.0	largest	1275	150.0	150.0	same	agree	150.0	1	0	withinCap
2024 - Class Action lawsuit re need blind admissions	4	yes	1275	150.0	150.0	largest	1275	150.0	150.0	same	agree	150.0	1	0	withinCap
2024 - Class Action lawsuit re need blind admissions	5	yes	1275	150.0	150.0	largest	1275	150.0	150.0	same	agree	150.0	1	0	withinCap
2024 - Class Action lawsuit re need blind admissions	6	yes	1275	150.0	150.0	largest	1275	150.0	150.0	same	agree	150.0	1	0	withinCap
2024 - Class Action lawsuit re need blind admissions	7	yes	1275	150.0	150.0	largest	1275	150.0	150.0	same	agree	150.0	1	0	withinCap
2024 - Class Action lawsuit re need blind admissions	8	yes	1275	150.0	150.0	largest	1275	150.0	150.0	same	agree	150.0	1	0	withinCap
2024 - Class Action lawsuit re need blind admissions	9	yes	1275	150.0	150.0	largest	1275	150.0	150.0	same	agree	150.0	1	0	withinCap
2024 - Class Action lawsuit re need blind admissions	10	yes	1275	150.0	150.0	largest	1275	150.0	150.0	same	agree	150.0	1	0	withinCap
2024 - Class Action lawsuit re need blind admissions	11	yes	1275	150.0	150.0	largest	1275	150.0	150.0	same	agree	150.0	1	0	withinCap
2024 - Class Action lawsuit re need blind admissions	12	yes	1275	150.0	150.0	largest	1275	150.0	150.0	same	agree	150.0	1	0	withinCap
2024 - Class Action lawsuit re need blind admissions	13	yes	1275	150.0	150.0	largest	1275	150.0	150.0	same	agree	150.0	1	0	withinCap
2024 - Class Action lawsuit re need blind admissions	14	yes	1275	150.0	150.0	largest	1275	150.0	150.0	same	agree	150.0	1	0	withinCap
2024 - Class Action lawsuit re need blind admissions	15	yes	1275	150.0	150.0	largest	1275	150.0	150.0	same	agree	150.0	1	0	withinCap
2024 - Class Action lawsuit re need blind admissions	16	yes	1275	150.0	150.0	largest	1275	150.0	150.0	same	agree	150.0	1	0	withinCap
2024 - Class Action lawsuit re need blind admissions	17	yes	1275	150.0	150.0	largest	1275	150.0	150.0	same	agree	150.0	1	0	withinCap
2024 - Class Action lawsuit re need blind admissions	18	yes	1275	150.0	150.0	largest	1275	150.0	150.0	same	agree	150.0	1	0	withinCap
2024 - Class Action lawsuit re need blind admissions	19	yes	1275	150.0	150.0	largest	1275	150.0	150.0	same	agree	150.0	1	0	withinCap
2024 - Class Action lawsuit re need blind admissions	20	yes	1275	150.0	150.0	largest	1275	150.0	150.0	same	agree	150.0	1	0	withinCap
2024 - Class Action lawsuit re need blind admissions	21	yes	1275	150.0	150.0	largest	1275	150.0	150.0	same	agree	150.0	1	0	withinCap
2024 - Class Action lawsuit re need blind admissions	22	yes	1275	150.0	150.0	largest	1275	150.0	150.0	same	agree	150.0	1	0	withinCap
2024 - Class Action lawsuit re need blind admissions	23	yes	1275	150.0	150.0	largest	1275	150.0	150.0	same	agree	150.0	1	0	withinCap
2024 - Class Action lawsuit re need blind admissions	24	yes	1275	150.0	150.0	largest	1275	150.0	150.0	same	agree	150.0	1	0	withinCap
2024 - Class Action lawsuit re need blind admissions	25	yes	1275	150.0	150.0	largest	1275	150.0	150.0	same	agree	150.0	1	0	withinCap
2024 - Class Action lawsuit re need blind admissions	26	yes	1275	150.0	150.0	largest	1275	150.0	150.0	same	agree	150.0	1	0	withinCap
2024 - Class Action lawsuit re need blind admissions	27	yes	1275	150.0	150.0	largest	1275	150.0	150.0	same	agree	150.0	1	0	withinCap
2024 - Class Action lawsuit re need blind admissions	28	yes	1275	150.0	150.0	largest	1275	150.0	150.0	same	agree	150.0	1	0	withinCap
2024 - Class Action lawsuit re need blind admissions	29	yes	1275	150.0	150.0	largest	1275	150.0	150.0	same	agree	150.0	1	0	withinCap
2024 - Class Action lawsuit re need blind admissions	30	yes	1275	150.0	150.0	largest	1275	150.0	150.0	same	agree	150.0	1	0	withinCap
2024 - Class Action lawsuit re need blind admissions	31	yes	1275	150.0	150.0	largest	1275	150.0	150.0	same	agree	150.0	1	0	withinCap
2024 - Class Action lawsuit re need blind admissions	32	yes	1275	150.0	150.0	largest	1275	150.0	150.0	same	agree	150.0	1	0	withinCap
2024 - Class Action lawsuit re need blind admissions	33	yes	1275	150.0	150.0	largest	1275	150.0	150.0	same	agree	150.0	1	0	withinCap
2024 - Class Action lawsuit re need blind admissions	34	yes	1275	150.0	150.0	largest	1275	150.0	150.0	same	agree	150.0	1	0	withinCap
2024 - Class Action lawsuit re need blind admissions	35	yes	1275	150.0	150.0	largest	1275	150.0	150.0	same	agree	150.0	1	0	withinCap
2024 - Class Action lawsuit re need blind admissions	36	yes	1275	150.0	150.0	largest	1275	150.0	150.0	same	agree	150.0	1	0	withinCap
2024 - Class Action lawsuit re need blind admissions	37	yes	1275	150.0	150.0	largest	1275	150.0	150.0	same	agree	150.0	1	0	withinCap
2024 - Class Action lawsuit re need blind admissions	38	yes	1275	150.0	150.0	largest	1275	150.0	150.0	same	agree	150.0	1	0	withinCap
2024 - Class Action lawsuit re need blind admissions	39	yes	1275	150.0	150.0	largest	1275	150.0	150.0	same	agree	150.0	1	0	withinCap
2024 - Class Action lawsuit re need blind admissions	40	yes	1275	150.0	150.0	largest	1275	150.0	150.0	same	agree	150.0	1	0	withinCap
2024 - Class Action lawsuit re need blind admissions	41	yes	1275	150.0	150.0	largest	1275	150.0	150.0	same	agree	150.0	1	0	withinCap
2024 - Class Action lawsuit re need blind admissions	42	yes	1275	150.0	150.0	largest	1275	150.0	150.0	same	agree	150.0	1	0	withinCap
2024 - Class Action lawsuit re need blind admissions	43	yes	1275	150.0	150.0	largest	1275	150.0	150.0	same	agree	150.0	1	0	withinCap
2024 - Class Action lawsuit re need blind admissions	44	yes	1275	150.0	150.0	largest	1275	150.0	150.0	same	agree	150.0	1	0	withinCap
2024 - Class Action lawsuit re need blind admissions	45	yes	1275	150.0	150.0	largest	1275	150.0	150.0	same	agree	150.0	1	0	withinCap
2024 - Class Action lawsuit re need blind admissions	46	yes	1275	150.0	150.0	largest	1275	150.0	150.0	same	agree	150.0	1	0	withinCap
2024 - Class Action lawsuit re need blind admissions	47	yes	1275	150.0	150.0	largest	1275	150.0	150.0	same	agree	150.0	1	0	withinCap
2024 - Class Action lawsuit re need blind admissions	48	yes	1275	150.0	150.0	largest	1275	150.0	150.0	same	agree	150.0	1	0	withinCap
2024 - Class Action lawsuit re need blind admissions	49	yes	1275	150.0	150.0	largest	1275	150.0	150.0	same	agree	150.0	1	0	withinCap
2024 - Class Action lawsuit re need blind admissions	50	yes	1275	150.0	150.0	largest	1275	150.0	150.0	same	agree	150.0	1	0	withinCap
2024 - Class Action lawsuit re need blind admissions	51	yes	1275	150.0	150.0	largest	1275	150.0	150.0	same	agree	150.0	1	0	withinCap
2024 - Class Action lawsuit re need blind admissions	52	yes	1275	150.0	150.0	largest	1275	150.0	150.0	same	agree	150.0	1	0	withinCap
2024 - Class Action lawsuit re need blind admissions	53	yes	1275	150.0	150.0	largest	1275	150.0	150.0	same	agree	150.0	1	0	withinCap
2024 - Class Action lawsuit re need blind admissions	54	yes	1275	150.0	150.0	largest	1275	150.0	150.0	same	agree	150.0	1	0	withinCap
2024 - Class Action lawsuit re need blind admissions	55	yes	1275	150.0	150.0	largest	1275	150.0	150.0	same	agree	150.0	1	0	withinCap
2024 - Class Action lawsuit re need blind admissions	56	yes	1275	150.0	150.0	largest	1275	150.0	150.0	same	agree	150.0	1	0	withinCap
2024 - Class Action lawsuit re need blind admissions	57	yes	1275	150.0	150.0	largest	1275	150.0	150.0	same	agree	150.0	1	0	withinCap
2024 - Class Action lawsuit re need blind admissions	58	yes	1275	150.0	150.0	largest	1275	150.0	150.0	same	agree	150.0	1	0	withinCap
2024 - Class Action lawsuit re need blind admissions	59	yes	1275	150.0	150.0	largest	1275	150.0	150.0	same	agree	150.0	1	0	withinCap
2024 - Class Action lawsuit re need blind admissions	60	yes	1275	150.0	150.0	largest	1275	150.0	150.0	same	agree	150.0	1	0	withinCap
2024 - Class Action lawsuit re need blind admissions	61	yes	1275	150.0	150.0	largest	1275	150.0	150.0	same	agree	150.0	1	0	withinCap
2024 - Class Action lawsuit re need blind admissions	62	yes	1275	150.0	150.0	largest	1275	150.0	150.0	same	agree	150.0	1	0	withinCap
2024 - Class Action lawsuit re need blind admissions	63	yes	1275	150.0	150.0	largest	1275	150.0	150.0	same	agree	150.0	1	0	withinCap
2024 - Class Action lawsuit re need blind admissions	64	yes	1275	150.0	150.0	largest	1275	150.0	150.0	same	agree	150.0	1	0	withinCap
2024 - Class Action lawsuit re need blind admissions	65	yes	1275	150.0	150.0	largest	1275	150.0	150.0	same	agree	150.0	1	0	withinCap
2024 - Class Action lawsuit re need blind admissions	66	yes	1275	150.0	150.0	largest	1275	150.0	150.0	same	agree	150.0	1	0	withinCap
2024 - Class Action lawsuit re need blind admissions	67	yes	1275	150.0	150.0	largest	1275	150.0	150.0	same	agree	150.0	1	0	withinCap
2024 - Class Action lawsuit re need blind admissions	68	yes	1275	150.0	150.0	largest	1275	150.0	150.0	same	agree	150.0	1	0	withinCap
2024 - Class Action lawsuit re need blind admissions	69	yes	1275	150.0	150.0	largest	1275	150.0	150.0	same	agree	150.0	1	0	withinCap
2024 - Class Action lawsuit re need blind admissions	70	yes	1275	150.0	150.0	largest	1275	150.0	150.0	same	agree	150.0	1	0	withinCap
2024 - Class Action lawsuit re need blind admissions	71	yes	1275	150.0	150.0	largest	1275	150.0	150.0	same	agree	150.0	1	0	withinCap
2024 - Class Action lawsuit re need blind admissions	72	yes	1275	150.0	150.0	largest	1275	150.0	150.0	same	agree	150.0	1	0	withinCap
2024 - Class Action lawsuit re need blind admissions	73	yes	1275	150.0	150.0	largest	1275	150.0	150.0	same	agree	150.0	1	0	withinCap
2024 - Class Action lawsuit re need blind admissions	74	yes	1275	150.0	150.0	largest	1275	150.0	150.0	same	agree	150.0	1	0	withinCap
2024 - Class Action lawsuit re need blind admissions	75	yes	1275	150.0	150.0	largest	1275	150.0	150.0	same	agree	150.0	1	0	withinCap
Intellectual History Newsletter -- Forum on Menand	1	yes	196	23.9	300.0	largest	196	23.9	300.0	same	agree	300.0	1	0	withinCap
Lyons oral history	1	yes	3400	400.0	400.0	largest	3400	400.0	400.0	same	agree	400.0	1	0	withinCap
Lyons oral history	2	yes	3400	400.0	400.0	largest	3400	400.0	400.0	same	agree	400.0	1	0	withinCap
Lyons oral history	3	yes	1548	182.0	182.0	largest	1548	182.0	182.0	same	agree	182.0	1	0	withinCap
Lyons oral history	4	yes	3400	400.0	400.0	largest	3400	400.0	400.0	same	agree	400.0	1	0	withinCap
Lyons oral history	5	yes	3400	400.0	400.0	largest	3400	400.0	400.0	same	agree	400.0	1	0	withinCap
Lyons oral history	6	yes	3400	400.0	400.0	largest	3400	400.0	400.0	same	agree	400.0	1	0	withinCap
Lyons oral history	7	yes	3400	400.0	400.0	largest	3400	400.0	400.0	same	agree	400.0	1	0	withinCap
Lyons oral history	8	yes	3400	400.0	400.0	largest	3400	400.0	400.0	same	agree	400.0	1	0	withinCap
Lyons oral history	9	yes	3400	400.0	400.0	largest	3400	400.0	400.0	same	agree	400.0	1	0	withinCap
Lyons oral history	10	yes	3400	400.0	400.0	largest	3400	400.0	400.0	same	agree	400.0	1	0	withinCap
Lyons oral history	11	yes	3400	400.0	400.0	largest	3400	400.0	400.0	same	agree	400.0	1	0	withinCap
Lyons oral history	12	yes	3400	400.0	400.0	largest	3400	400.0	400.0	same	agree	400.0	1	0	withinCap
Lyons oral history	13	yes	3400	400.0	400.0	largest	3400	400.0	400.0	same	agree	400.0	1	0	withinCap
Lyons oral history	14	yes	3400	400.0	400.0	largest	3400	400.0	400.0	same	agree	400.0	1	0	withinCap
Lyons oral history	15	yes	3400	400.0	400.0	largest	3400	400.0	400.0	same	agree	400.0	1	0	withinCap
Lyons oral history	16	yes	3400	400.0	400.0	largest	3400	400.0	400.0	same	agree	400.0	1	0	withinCap
Lyons oral history	17	yes	3400	400.0	400.0	largest	3400	400.0	400.0	same	agree	400.0	1	0	withinCap
Lyons oral history	18	yes	3400	400.0	400.0	largest	3400	400.0	400.0	same	agree	400.0	1	0	withinCap
Lyons oral history	19	yes	3400	400.0	400.0	largest	3400	400.0	400.0	same	agree	400.0	1	0	withinCap
Lyons oral history	20	yes	3400	400.0	400.0	largest	3400	400.0	400.0	same	agree	400.0	1	0	withinCap
Lyons oral history	21	yes	3400	400.0	400.0	largest	3400	400.0	400.0	same	agree	400.0	1	0	withinCap
Lyons oral history	22	yes	3400	400.0	400.0	largest	3400	400.0	400.0	same	agree	400.0	1	0	withinCap
Lyons oral history	23	yes	3400	400.0	400.0	largest	3400	400.0	400.0	same	agree	400.0	1	0	withinCap
Lyons oral history	24	yes	3400	400.0	400.0	largest	3400	400.0	400.0	same	agree	400.0	1	0	withinCap
Lyons oral history	25	yes	3400	400.0	400.0	largest	3400	400.0	400.0	same	agree	400.0	1	0	withinCap
Lyons oral history	26	yes	3400	400.0	400.0	largest	3400	400.0	400.0	same	agree	400.0	1	0	withinCap
Lyons oral history	27	yes	3400	400.0	400.0	largest	3400	400.0	400.0	same	agree	400.0	1	0	withinCap
Lyons oral history	28	yes	3400	400.0	400.0	largest	3400	400.0	400.0	same	agree	400.0	1	0	withinCap
Lyons oral history	29	yes	3400	400.0	400.0	largest	3400	400.0	400.0	same	agree	400.0	1	0	withinCap
Lyons oral history	30	yes	3400	400.0	400.0	largest	3400	400.0	400.0	same	agree	400.0	1	0	withinCap
Lyons oral history	31	yes	3400	400.0	400.0	largest	3400	400.0	400.0	same	agree	400.0	1	0	withinCap
Lyons oral history	32	yes	3400	400.0	400.0	largest	3400	400.0	400.0	same	agree	400.0	1	0	withinCap
Lyons oral history	33	yes	3400	400.0	400.0	largest	3400	400.0	400.0	same	agree	400.0	1	0	withinCap
Lyons oral history	34	yes	3400	400.0	400.0	largest	3400	400.0	400.0	same	agree	400.0	1	0	withinCap
Lyons oral history	35	yes	3400	400.0	400.0	largest	3400	400.0	400.0	same	agree	400.0	1	0	withinCap
Lyons oral history	36	yes	3400	400.0	400.0	largest	3400	400.0	400.0	same	agree	400.0	1	0	withinCap
Lyons oral history	37	yes	3400	400.0	400.0	largest	3400	400.0	400.0	same	agree	400.0	1	0	withinCap
Lyons oral history	38	yes	3400	400.0	400.0	largest	3400	400.0	400.0	same	agree	400.0	1	0	withinCap
Lyons oral history	39	yes	3400	400.0	400.0	largest	3400	400.0	400.0	same	agree	400.0	1	0	withinCap
Lyons oral history	40	yes	3400	400.0	400.0	largest	3400	400.0	400.0	same	agree	400.0	1	0	withinCap
Lyons oral history	41	yes	3400	400.0	400.0	largest	3400	400.0	400.0	same	agree	400.0	1	0	withinCap
Lyons oral history	42	yes	3400	400.0	400.0	largest	3400	400.0	400.0	same	agree	400.0	1	0	withinCap
Lyons oral history	43	yes	3400	400.0	400.0	largest	3400	400.0	400.0	same	agree	400.0	1	0	withinCap
Lyons oral history	44	yes	3400	400.0	400.0	largest	3400	400.0	400.0	same	agree	400.0	1	0	withinCap
Lyons oral history	45	yes	3400	400.0	400.0	largest	3400	400.0	400.0	same	agree	400.0	1	0	withinCap
Lyons oral history	46	yes	3400	400.0	400.0	largest	3400	400.0	400.0	same	agree	400.0	1	0	withinCap
Lyons oral history	47	yes	3400	400.0	400.0	largest	3400	400.0	400.0	same	agree	400.0	1	0	withinCap
Lyons oral history	48	yes	3400	400.0	400.0	largest	3400	400.0	400.0	same	agree	400.0	1	0	withinCap
Lyons oral history	49	yes	3400	400.0	400.0	largest	3400	400.0	400.0	same	agree	400.0	1	0	withinCap
Lyons oral history	50	yes	3400	400.0	400.0	largest	3400	400.0	400.0	same	agree	400.0	1	0	withinCap
Lyons oral history	51	yes	3400	400.0	400.0	largest	3400	400.0	400.0	same	agree	400.0	1	0	withinCap
Lyons oral history	52	yes	3400	400.0	400.0	largest	3400	400.0	400.0	same	agree	400.0	1	0	withinCap
Lyons oral history	53	yes	3400	400.0	400.0	largest	3400	400.0	400.0	same	agree	400.0	1	0	withinCap
Lyons oral history	54	yes	3400	400.0	400.0	largest	3400	400.0	400.0	same	agree	400.0	1	0	withinCap
Lyons oral history	55	yes	3400	400.0	400.0	largest	3400	400.0	400.0	same	agree	400.0	1	0	withinCap
Lyons oral history	56	yes	3400	400.0	400.0	largest	3400	400.0	400.0	same	agree	400.0	1	0	withinCap
Lyons oral history	57	yes	3400	400.0	400.0	largest	3400	400.0	400.0	same	agree	400.0	1	0	withinCap
Lyons oral history	58	yes	3400	400.0	400.0	largest	3400	400.0	400.0	same	agree	400.0	1	0	withinCap
Lyons oral history	59	yes	3400	400.0	400.0	largest	3400	400.0	400.0	same	agree	400.0	1	0	withinCap
Lyons oral history	60	yes	3400	400.0	400.0	largest	3400	400.0	400.0	same	agree	400.0	1	0	withinCap
Lyons oral history	61	yes	3400	400.0	400.0	largest	3400	400.0	400.0	same	agree	400.0	1	0	withinCap
Lyons oral history	62	yes	3400	400.0	400.0	largest	3400	400.0	400.0	same	agree	400.0	1	0	withinCap
Lyons oral history	63	yes	3400	400.0	400.0	largest	3400	400.0	400.0	same	agree	400.0	1	0	withinCap
Lyons oral history	64	yes	3400	400.0	400.0	largest	3400	400.0	400.0	same	agree	400.0	1	0	withinCap
Lyons oral history	65	yes	3400	400.0	400.0	largest	3400	400.0	400.0	same	agree	400.0	1	0	withinCap
Lyons oral history	66	yes	3400	400.0	400.0	largest	3400	400.0	400.0	same	agree	400.0	1	0	withinCap
Lyons oral history	67	yes	3400	400.0	400.0	largest	3400	400.0	400.0	same	agree	400.0	1	0	withinCap
Lyons oral history	68	yes	3400	400.0	400.0	largest	3400	400.0	400.0	same	agree	400.0	1	0	withinCap
Lyons oral history	69	yes	3400	400.0	400.0	largest	3400	400.0	400.0	same	agree	400.0	1	0	withinCap
Lyons oral history	70	yes	3400	400.0	400.0	largest	3400	400.0	400.0	same	agree	400.0	1	0	withinCap
Lyons oral history	71	yes	3400	400.0	400.0	largest	3400	400.0	400.0	same	agree	400.0	1	0	withinCap
Lyons oral history	72	yes	3400	400.0	400.0	largest	3400	400.0	400.0	same	agree	400.0	1	0	withinCap
Lyons oral history	73	yes	3400	400.0	400.0	largest	3400	400.0	400.0	same	agree	400.0	1	0	withinCap
Lyons oral history	74	yes	3400	400.0	400.0	largest	3400	400.0	400.0	same	agree	400.0	1	0	withinCap
Lyons oral history	75	yes	3400	400.0	400.0	largest	3400	400.0	400.0	same	agree	400.0	1	0	withinCap
Lyons oral history	76	yes	3400	400.0	400.0	largest	3400	400.0	400.0	same	agree	400.0	1	0	withinCap
Lyons oral history	77	yes	3400	400.0	400.0	largest	3400	400.0	400.0	same	agree	400.0	1	0	withinCap
Lyons oral history	78	yes	3400	400.0	400.0	largest	3400	400.0	400.0	same	agree	400.0	1	0	withinCap
Lyons oral history	79	yes	3400	400.0	400.0	largest	3400	400.0	400.0	same	agree	400.0	1	0	withinCap
Lyons oral history	80	yes	3400	400.0	400.0	largest	3400	400.0	400.0	same	agree	400.0	1	0	withinCap
Lyons oral history	81	yes	3400	400.0	400.0	largest	3400	400.0	400.0	same	agree	400.0	1	0	withinCap
Lyons oral history	82	yes	3400	400.0	400.0	largest	3400	400.0	400.0	same	agree	400.0	1	0	withinCap
Lyons oral history	83	yes	3400	400.0	400.0	largest	3400	400.0	400.0	same	agree	400.0	1	0	withinCap
Lyons oral history	84	yes	3400	400.0	400.0	largest	3400	400.0	400.0	same	agree	400.0	1	0	withinCap
Lyons oral history	85	yes	3400	400.0	400.0	largest	3400	400.0	400.0	same	agree	400.0	1	0	withinCap
Lyons oral history	86	yes	3400	400.0	400.0	largest	3400	400.0	400.0	same	agree	400.0	1	0	withinCap
Lyons oral history	87	yes	3400	400.0	400.0	largest	3400	400.0	400.0	same	agree	400.0	1	0	withinCap
Lyons oral history	88	yes	3400	400.0	400.0	largest	3400	400.0	400.0	same	agree	400.0	1	0	withinCap
Lyons oral history	89	yes	3400	400.0	400.0	largest	3400	400.0	400.0	same	agree	400.0	1	0	withinCap
Lyons oral history	90	yes	3400	400.0	400.0	largest	3400	400.0	400.0	same	agree	400.0	1	0	withinCap
Lyons oral history	91	yes	3400	400.0	400.0	largest	3400	400.0	400.0	same	agree	400.0	1	0	withinCap
Lyons oral history	92	yes	3400	400.0	400.0	largest	3400	400.0	400.0	same	agree	400.0	1	0	withinCap
Lyons oral history	93	yes	3400	400.0	400.0	largest	3400	400.0	400.0	same	agree	400.0	1	0	withinCap
Lyons oral history	94	yes	3400	400.0	400.0	largest	3400	400.0	400.0	same	agree	400.0	1	0	withinCap
Lyons oral history	95	yes	3400	400.0	400.0	largest	3400	400.0	400.0	same	agree	400.0	1	0	withinCap
Lyons oral history	96	yes	3400	400.0	400.0	largest	3400	400.0	400.0	same	agree	400.0	1	0	withinCap
Lyons oral history	97	yes	3400	400.0	400.0	largest	3400	400.0	400.0	same	agree	400.0	1	0	withinCap
Lyons oral history	98	yes	3400	400.0	400.0	largest	3400	400.0	400.0	same	agree	400.0	1	0	withinCap
Lyons oral history	99	yes	3400	400.0	400.0	largest	3400	400.0	400.0	same	agree	400.0	1	0	withinCap
Lyons oral history	100	yes	3400	400.0	400.0	largest	3400	400.0	400.0	same	agree	400.0	1	0	withinCap
Lyons oral history	101	yes	3400	400.0	400.0	largest	3400	400.0	400.0	same	agree	400.0	1	0	withinCap
Lyons oral history	102	yes	3400	400.0	400.0	largest	3400	400.0	400.0	same	agree	400.0	1	0	withinCap
Lyons oral history	103	yes	3400	400.0	400.0	largest	3400	400.0	400.0	same	agree	400.0	1	0	withinCap
Lyons oral history	104	yes	3400	400.0	400.0	largest	3400	400.0	400.0	same	agree	400.0	1	0	withinCap
Lyons oral history	105	yes	3400	400.0	400.0	largest	3400	400.0	400.0	same	agree	400.0	1	0	withinCap
Lyons oral history	106	yes	3400	400.0	400.0	largest	3400	400.0	400.0	same	agree	400.0	1	0	withinCap
Lyons oral history	107	yes	3400	400.0	400.0	largest	3400	400.0	400.0	same	agree	400.0	1	0	withinCap
Lyons oral history	108	yes	3400	400.0	400.0	largest	3400	400.0	400.0	same	agree	400.0	1	0	withinCap
Lyons oral history	109	yes	3400	400.0	400.0	largest	3400	400.0	400.0	same	agree	400.0	1	0	withinCap
Lyons oral history	110	yes	3400	400.0	400.0	largest	3400	400.0	400.0	same	agree	400.0	1	0	withinCap
Lyons oral history	111	yes	3400	400.0	400.0	largest	3400	400.0	400.0	same	agree	400.0	1	0	withinCap
Lyons oral history	112	yes	3400	400.0	400.0	largest	3400	400.0	400.0	same	agree	400.0	1	0	withinCap
Lyons oral history	113	yes	3400	400.0	400.0	largest	3400	400.0	400.0	same	agree	400.0	1	0	withinCap
Lyons oral history	114	yes	3400	400.0	400.0	largest	3400	400.0	400.0	same	agree	400.0	1	0	withinCap
Nogales oral history	1	yes	3400	400.0	400.0	largest	3400	400.0	400.0	same	agree	400.0	1	0	withinCap
Nogales oral history	2	yes	3400	400.0	400.0	largest	3400	400.0	400.0	same	agree	400.0	1	0	withinCap
Nogales oral history	3	yes	3400	400.0	400.0	largest	3400	400.0	400.0	same	agree	400.0	1	0	withinCap
Nogales oral history	4	yes	3400	400.0	400.0	largest	3400	400.0	400.0	same	agree	400.0	1	0	withinCap
Nogales oral history	5	yes	3400	400.0	400.0	largest	3400	400.0	400.0	same	agree	400.0	1	0	withinCap
Nogales oral history	6	yes	3400	400.0	400.0	largest	3400	400.0	400.0	same	agree	400.0	1	0	withinCap
Nogales oral history	7	yes	3400	400.0	400.0	largest	3400	400.0	400.0	same	agree	400.0	1	0	withinCap
Nogales oral history	8	yes	3400	400.0	400.0	largest	3400	400.0	400.0	same	agree	400.0	1	0	withinCap
Nogales oral history	9	yes	3400	400.0	400.0	largest	3400	400.0	400.0	same	agree	400.0	1	0	withinCap
Nogales oral history	10	yes	3400	400.0	400.0	largest	3400	400.0	400.0	same	agree	400.0	1	0	withinCap
Nogales oral history	11	yes	3400	400.0	400.0	largest	3400	400.0	400.0	same	agree	400.0	1	0	withinCap
Nogales oral history	12	yes	3400	400.0	400.0	largest	3400	400.0	400.0	same	agree	400.0	1	0	withinCap
Nogales oral history	13	yes	3400	400.0	400.0	largest	3400	400.0	400.0	same	agree	400.0	1	0	withinCap
Nogales oral history	14	yes	3400	400.0	400.0	largest	3400	400.0	400.0	same	agree	400.0	1	0	withinCap
Nogales oral history	15	yes	3400	400.0	400.0	largest	3400	400.0	400.0	same	agree	400.0	1	0	withinCap
Nogales oral history	16	yes	3400	400.0	400.0	largest	3400	400.0	400.0	same	agree	400.0	1	0	withinCap
Nogales oral history	17	yes	3400	400.0	400.0	largest	3400	400.0	400.0	same	agree	400.0	1	0	withinCap
Nogales oral history	18	yes	3400	400.0	400.0	largest	3400	400.0	400.0	same	agree	400.0	1	0	withinCap
Nogales oral history	19	yes	3400	400.0	400.0	largest	3400	400.0	400.0	same	agree	400.0	1	0	withinCap
Nogales oral history	20	yes	3400	400.0	400.0	largest	3400	400.0	400.0	same	agree	400.0	1	0	withinCap
Nogales oral history	21	yes	3400	400.0	400.0	largest	3400	400.0	400.0	same	agree	400.0	1	0	withinCap
Nogales oral history	22	yes	3400	400.0	400.0	largest	3400	400.0	400.0	same	agree	400.0	1	0	withinCap
Nogales oral history	23	yes	3400	400.0	400.0	largest	3400	400.0	400.0	same	agree	400.0	1	0	withinCap
Nogales oral history	24	yes	3400	400.0	400.0	largest	3400	400.0	400.0	same	agree	400.0	1	0	withinCap
Nogales oral history	25	yes	3400	400.0	400.0	largest	3400	400.0	400.0	same	agree	400.0	1	0	withinCap
Nogales oral history	26	yes	3400	400.0	400.0	largest	3400	400.0	400.0	same	agree	400.0	1	0	withinCap
Nogales oral history	27	yes	3400	400.0	400.0	largest	3400	400.0	400.0	same	agree	400.0	1	0	withinCap
Nogales oral history	28	yes	3400	400.0	400.0	largest	3400	400.0	400.0	same	agree	400.0	1	0	withinCap
Nogales oral history	29	yes	3400	400.0	400.0	largest	3400	400.0	400.0	same	agree	400.0	1	0	withinCap
Nogales oral history	30	yes	3400	400.0	400.0	largest	3400	400.0	400.0	same	agree	400.0	1	0	withinCap
Nogales oral history	31	yes	3400	400.0	400.0	largest	3400	400.0	400.0	same	agree	400.0	1	0	withinCap
Nogales oral history	32	yes	3400	400.0	400.0	largest	3400	400.0	400.0	same	agree	400.0	1	0	withinCap
Nogales oral history	33	yes	3400	400.0	400.0	largest	3400	400.0	400.0	same	agree	400.0	1	0	withinCap
Nogales oral history	34	yes	3400	400.0	400.0	largest	3400	400.0	400.0	same	agree	400.0	1	0	withinCap
Nogales oral history	35	yes	3400	400.0	400.0	largest	3400	400.0	400.0	same	agree	400.0	1	0	withinCap
Nogales oral history	36	yes	3400	400.0	400.0	largest	3400	400.0	400.0	same	agree	400.0	1	0	withinCap
